trade_name,active_ingredient,strength,form,manufacturer,typical_pack_size,avg_price_egp,therapeutic_group,legal_notes,categories_ar,aliases,is_brand,country,currency,source
estradiol undecylate/norethisterone enanthate,,,,,,,,,,estradiol undecylate/norethisterone enanthate,false,,EGP,wikidata
estradiol benzoate/testosterone propionate,,,,,,,,,,estradiol benzoate/testosterone propionate,false,,EGP,wikidata
estradiol cypionate/testosterone enanthate,,,,,,,,,,estradiol cypionate/testosterone enanthate,false,,EGP,wikidata
estrone/progesterone/testosterone,,,,,,,,,,estrone/progesterone/testosterone,false,,EGP,wikidata
estrapronicate/hydroxyprogesterone heptanoate/nandrolone undecanoate,,,,,,,,,,estrapronicate/hydroxyprogesterone heptanoate/nandrolone undecanoate,false,,EGP,wikidata
estradiol hexahydrobenzoate/hydroxyprogesterone caproate/testosterone hexahydrobenzoate,,,,,,,,,,estradiol hexahydrobenzoate/hydroxyprogesterone caproate/testosterone hexahydrobenzoate,false,,EGP,wikidata
estradiol diundecylate/hydroxyprogesterone heptanoate/testosterone cyclohexylpropionate,,,,,,,,,,estradiol diundecylate/hydroxyprogesterone heptanoate/testosterone cyclohexylpropionate,false,,EGP,wikidata
estradiol dibutyrate/hydroxyprogesterone heptanoate/testosterone caproate,,,,,,,,,,estradiol dibutyrate/hydroxyprogesterone heptanoate/testosterone caproate,false,,EGP,wikidata
estradiol benzoate/progesterone/methandriol dipropionate,,,,,,,,,,estradiol benzoate/progesterone/methandriol dipropionate,false,,EGP,wikidata
UB-421,,,,,,,,,,UB-421|ub-421,false,,EGP,wikidata
elapegademase,,,,,,,,,,elapegademase,false,,EGP,wikidata
sulfonated phenolics,,,,,,,,,,sulfonated phenolics,false,,EGP,wikidata
ethinylestradiol sulfonate/norethisterone acetate,,,,,,,,,,ethinylestradiol sulfonate/norethisterone acetate,false,,EGP,wikidata
Stemirac,,,,,,,,,,Stemirac|stemirac,false,,EGP,wikidata
Flurexil,,,,,,,,,,Flurexil|flurexil,false,,EGP,wikidata
glipizide/metformin,,,,,,,,,,glipizide/metformin,false,,EGP,wikidata
Sitcom,,,,,,,,,,Sitcom|sitcom,false,,EGP,wikidata
bempegaldesleukin,,,,,,,,,,bempegaldesleukin,false,,EGP,wikidata
GM604,,,,,,,,,,GM604|gm604,false,,EGP,wikidata
ambrosia and nectar,,,,,,,,,,ambrosia and nectar,false,,EGP,wikidata
Factorate,,,,,,,,,,Factorate|factorate,false,,EGP,wikidata
Dr. Thomas' Eclectric Oil,,,,,,,,,,Dr. Thomas' Eclectric Oil|dr. thomas' eclectric oil,false,,EGP,wikidata
Peanut allergen powder,,,,,,,,,,Peanut allergen powder|peanut allergen powder,false,,EGP,wikidata
sodium oligomannate,,,,,,,,,,sodium oligomannate,false,,EGP,wikidata
Stronger Neo-Minophagen C,,,,,,,,,,Stronger Neo-Minophagen C|stronger neo-minophagen c,false,,EGP,wikidata
apivirine,,,,,,,,,,apivirine,false,,EGP,wikidata
Azficel-T,,,,,,,,,,Azficel-T|azficel-t,false,,EGP,wikidata
SCH-79797,,,,,,,,,,SCH-79797|sch-79797,false,,EGP,wikidata
vonicog alfa,,,,,,,,,,vonicog alfa,false,,EGP,wikidata
imipenem/cilastatin/relebactam,,,,,,,,,,imipenem/cilastatin/relebactam|J01DH56,false,,EGP,wikidata
acetylleucine,,,,,,,,,,acetylleucine|N07CA04,false,,EGP,wikidata
medicated shampoos,,,,,,,,,,medicated shampoos|D11AC,false,,EGP,wikidata
sulfur,,,,,,,,,,sulfur|D10AB02,false,,EGP,wikidata
gestodene and ethinylestradiol,,,,,,,,,,gestodene and ethinylestradiol|G03AA10,false,,EGP,wikidata
gestodene and ethinylestradiol,,,,,,,,,,gestodene and ethinylestradiol|G03AB06,false,,EGP,wikidata
combinations of different antibiotics,,,,,,,,,,combinations of different antibiotics|S01AA30,false,,EGP,wikidata
drospirenone and ethinylestradiol,,,,,,,,,,drospirenone and ethinylestradiol|G03AA12,false,,EGP,wikidata
desogestrel and ethinylestradiol,,,,,,,,,,desogestrel and ethinylestradiol|G03AB05,false,,EGP,wikidata
musculoskeletal drugs,,,,,,,,,,musculoskeletal drugs|M,false,,EGP,wikidata
norgestrel and estrogen,,,,,,,,,,norgestrel and estrogen|G03FA10,false,,EGP,wikidata
pegteograstim,,,,,,,,,,pegteograstim|L03AA17,false,,EGP,wikidata
cicatrizant,,,,,,,,,,cicatrizant|D03A,false,,EGP,wikidata
medical air,,,,,,,,,,medical air|V03AN05,false,,EGP,wikidata
systemic nasal decongestants,,,,,,,,,,systemic nasal decongestants|R01B,false,,EGP,wikidata
antivaricose agent,,,,,,,,,,antivaricose agent|C05B,false,,EGP,wikidata
prolactine inhibitors,,,,,,,,,,prolactine inhibitors|G02CB,false,,EGP,wikidata
drug used in erectile dysfunction,,,,,,,,,,drug used in erectile dysfunction|G04BE,false,,EGP,wikidata
steroid antibacterials,,,,,,,,,,steroid antibacterials|J01XC,false,,EGP,wikidata
contact laxatives,,,,,,,,,,contact laxatives|A06AB,false,,EGP,wikidata
Betulae cortex,,,,,,,,,,Betulae cortex|betulae cortex|D03AX13,false,,EGP,wikidata
pepsin,,,,,,,,,,pepsin|A09AA03,false,,EGP,wikidata
polyplatillen,,,,,,,,,,polyplatillen|L01XA05,false,,EGP,wikidata
balugrastim,,,,,,,,,,balugrastim|L03AA15,false,,EGP,wikidata
Béres Drops,,,,,,,,,,Béres Drops|béres drops,false,,EGP,wikidata
Vishnevsky liniment,,,,,,,,,,Vishnevsky liniment|vishnevsky liniment,false,,EGP,wikidata
Niacin/lovastatin,,,,,,,,,,Niacin/lovastatin|niacin/lovastatin,false,,EGP,wikidata
Niacin/simvastatin,,,,,,,,,,Niacin/simvastatin|niacin/simvastatin,false,,EGP,wikidata
Norgesic,,,,,,,,,,Norgesic|norgesic,false,,EGP,wikidata
gentamicin/betamethasone valerate/clotrimazole,,,,,,,,,,gentamicin/betamethasone valerate/clotrimazole,false,,EGP,wikidata
oxycodone/naloxone,,,,,,,,,,oxycodone/naloxone,false,,EGP,wikidata
Oxytrex,,,,,,,,,,Oxytrex|oxytrex,false,,EGP,wikidata
pamabrom,,,,,,,,,,pamabrom,false,,EGP,wikidata
bacitracin/polymyxin B,,,,,,,,,,bacitracin/polymyxin B|bacitracin/polymyxin b,false,,EGP,wikidata
Spasmofen,,,,,,,,,,Spasmofen|spasmofen,false,,EGP,wikidata
ticarcillin/clavulanic acid,,,,,,,,,,ticarcillin/clavulanic acid,false,,EGP,wikidata
oxomemazine/guaifenesin,,,,,,,,,,oxomemazine/guaifenesin,false,,EGP,wikidata
trimethoprim/sulfadoxine,,,,,,,,,,trimethoprim/sulfadoxine,false,,EGP,wikidata
azatadine/pseudoephedrine,,,,,,,,,,azatadine/pseudoephedrine,false,,EGP,wikidata
tropicamide/hydroxyamfetamine,,,,,,,,,,tropicamide/hydroxyamfetamine,false,,EGP,wikidata
Zicam,,,,,,,,,,Zicam|zicam,false,,EGP,wikidata
potassium citrate/potassium hydrogen carbonate,,,,,,,,,,potassium citrate/potassium hydrogen carbonate,false,,EGP,wikidata
atoltivimab/maftivimab/odesivimab,,,,,,,,,,atoltivimab/maftivimab/odesivimab,false,,EGP,wikidata
sodium nitrite/sodium thiosulfate,,,,,,,,,,sodium nitrite/sodium thiosulfate,false,,EGP,wikidata
estradiol/norethisterone acetate/relugolix,,,,,,,,,,estradiol/norethisterone acetate/relugolix,false,,EGP,wikidata
estradiol valerate/megestrol acetate,,,,,,,,,,estradiol valerate/megestrol acetate,false,,EGP,wikidata
tretinoin/benzoyl peroxide,,,,,,,,,,tretinoin/benzoyl peroxide,false,,EGP,wikidata
calcium oxybate/magnesium oxybate/potassium oxybate/sodium oxybate,,,,,,,,,,calcium oxybate/magnesium oxybate/potassium oxybate/sodium oxybate,false,,EGP,wikidata
celecoxib/tramadol,,,,,,,,,,celecoxib/tramadol,false,,EGP,wikidata
finasteride/tadalafil,,,,,,,,,,finasteride/tadalafil,false,,EGP,wikidata
amitriptyline/chlordiazepoxide,,,,,,,,,,amitriptyline/chlordiazepoxide,false,,EGP,wikidata
vonoprazan/amoxicillin,,,,,,,,,,vonoprazan/amoxicillin,false,,EGP,wikidata
vonoprazan/amoxicillin/clarithromycin,,,,,,,,,,vonoprazan/amoxicillin/clarithromycin,false,,EGP,wikidata
naproxen/pseudoephedrine,,,,,,,,,,naproxen/pseudoephedrine,false,,EGP,wikidata
TOL-463,,,,,,,,,,TOL-463|tol-463,false,,EGP,wikidata
KarXT,,,,,,,,,,KarXT|karxt,false,,EGP,wikidata
nebivolol/valsartan,,,,,,,,,,nebivolol/valsartan,false,,EGP,wikidata
salbutamol/budesonide,,,,,,,,,,salbutamol/budesonide,false,,EGP,wikidata
leuprorelin/norethisterone acetate,,,,,,,,,,leuprorelin/norethisterone acetate,false,,EGP,wikidata
neostigmine/glycopyrronium bromide,,,,,,,,,,neostigmine/glycopyrronium bromide,false,,EGP,wikidata
niraparib/abiraterone acetate,,,,,,,,,,niraparib/abiraterone acetate,false,,EGP,wikidata
tezacaftor/ivacaftor,,,,,,,,,,tezacaftor/ivacaftor,false,,EGP,wikidata
sulbactam/durlobactam,,,,,,,,,,sulbactam/durlobactam,false,,EGP,wikidata
DA-EPOCH-R,,,,,,,,,,DA-EPOCH-R|da-epoch-r,false,,EGP,wikidata
simnotrelvir/ritonavir,,,,,,,,,,simnotrelvir/ritonavir,false,,EGP,wikidata
cagrilintide/semaglutide,,,,,,,,,,cagrilintide/semaglutide,false,,EGP,wikidata
clindamycin/adapalene/benzoyl peroxide,,,,,,,,,,clindamycin/adapalene/benzoyl peroxide,false,,EGP,wikidata
taurolidine/heparin,,,,,,,,,,taurolidine/heparin,false,,EGP,wikidata
insulin icodec/semaglutide,,,,,,,,,,insulin icodec/semaglutide,false,,EGP,wikidata
bempedoic acid/ezetimibe/atorvastatin,,,,,,,,,,bempedoic acid/ezetimibe/atorvastatin,false,,EGP,wikidata
favezelimab/pembrolizumab,,,,,,,,,,favezelimab/pembrolizumab,false,,EGP,wikidata
aztreonam/avibactam,,,,,,,,,,aztreonam/avibactam,false,,EGP,wikidata
foscarbidopa/foslevodopa,,,,,,,,,,foscarbidopa/foslevodopa,false,,EGP,wikidata
dronabinol/acetazolamide,,,,,,,,,,dronabinol/acetazolamide,false,,EGP,wikidata
fluticasone/formoterol,,,,,,,,,,fluticasone/formoterol,false,,EGP,wikidata
Acetylsalicylic acid/atorvastatin/ramipril,,,,,,,,,,Acetylsalicylic acid/atorvastatin/ramipril|acetylsalicylic acid/atorvastatin/ramipril,false,,EGP,wikidata
pramlintide/insulin A21G,,,,,,,,,,pramlintide/insulin A21G|pramlintide/insulin a21g,false,,EGP,wikidata
ciprofloxacin/celecoxib,,,,,,,,,,ciprofloxacin/celecoxib,false,,EGP,wikidata
cefepime/enmetazobactam,,,,,,,,,,cefepime/enmetazobactam,false,,EGP,wikidata
medetomidine/vatinoxan,,,,,,,,,,medetomidine/vatinoxan,false,,EGP,wikidata
xanomeline/trospium,,,,,,,,,,xanomeline/trospium,false,,EGP,wikidata
macitentan/tadalafil,,,,,,,,,,macitentan/tadalafil,false,,EGP,wikidata
dexamethasone/levofloxacin,,,,,,,,,,dexamethasone/levofloxacin,false,,EGP,wikidata
esafoxolaner/eprinomectin/praziquantel,,,,,,,,,,esafoxolaner/eprinomectin/praziquantel,false,,EGP,wikidata
atezolizumab/hyaluronidase,,,,,,,,,,atezolizumab/hyaluronidase,false,,EGP,wikidata
Iron of Liberty: Located in Lokoja,,,,,,,,,,Iron of Liberty: Located in Lokoja|iron of liberty: located in lokoja,false,,EGP,wikidata
B52,,,,,,,,,,B52|b52,false,,EGP,wikidata
telmisartan/amlodipine/indapamide,,,,,,,,,,telmisartan/amlodipine/indapamide,false,,EGP,wikidata
warfarin,,,,,,,,,,warfarin,false,,EGP,wikidata
ciprofloxacin/hydrocortisone,,,,,,,,,,ciprofloxacin/hydrocortisone,false,,EGP,wikidata
disufenton/acetylcysteine,,,,,,,,,,disufenton/acetylcysteine,false,,EGP,wikidata
danaparoid,,,,,,,,,,danaparoid|B01AB09,false,,EGP,wikidata
trandolapril/verapamil,,,,,,,,,,trandolapril/verapamil|C09BB10,false,,EGP,wikidata
benzathine benzylpenicillin/procaine benzylpenicillin,,,,,,,,,,benzathine benzylpenicillin/procaine benzylpenicillin|J01CR50,false,,EGP,wikidata
asunercept,,,,,,,,,,asunercept,false,,EGP,wikidata
mirimostim,,,,,,,,,,mirimostim,false,,EGP,wikidata
teceleukin,,,,,,,,,,teceleukin,false,,EGP,wikidata
nartograstim,,,,,,,,,,nartograstim,false,,EGP,wikidata
baminercept,,,,,,,,,,baminercept,false,,EGP,wikidata
agatolimod sodium,,,,,,,,,,agatolimod sodium,false,,EGP,wikidata
viroxime,,,,,,,,,,viroxime,false,,EGP,wikidata
taneptacogin alfa,,,,,,,,,,taneptacogin alfa,false,,EGP,wikidata
bevasiranib sodium,,,,,,,,,,bevasiranib sodium,false,,EGP,wikidata
bentracimab,,,,,,,,,,bentracimab,false,,EGP,wikidata
plasminogen,,,,,,,,,,plasminogen,false,,EGP,wikidata
HEPARIN SODIUM,,,,,,,,,,HEPARIN SODIUM|heparin sodium,false,,EGP,wikidata
interferon kappa,,,,,,,,,,interferon kappa,false,,EGP,wikidata
OTL-103,,,,,,,,,,OTL-103|otl-103,false,,EGP,wikidata
valoctocogene roxaparvovec,,,,,,,,,,valoctocogene roxaparvovec,false,,EGP,wikidata
ED-101,,,,,,,,,,ED-101|ed-101,false,,EGP,wikidata
ABO-102,,,,,,,,,,ABO-102|abo-102,false,,EGP,wikidata
ADP-A2M4,,,,,,,,,,ADP-A2M4|adp-a2m4,false,,EGP,wikidata
ALLO-715,,,,,,,,,,ALLO-715|allo-715,false,,EGP,wikidata
AST-OPC1,,,,,,,,,,AST-OPC1|ast-opc1,false,,EGP,wikidata
AT132,,,,,,,,,,AT132|at132,false,,EGP,wikidata
CLBS14 (Ologo),,,,,,,,,,CLBS14 (Ologo)|clbs14 (ologo),false,,EGP,wikidata
CAP-1002,,,,,,,,,,CAP-1002|cap-1002,false,,EGP,wikidata
CT053,,,,,,,,,,CT053|ct053,false,,EGP,wikidata
RVT-802,,,,,,,,,,RVT-802|rvt-802,false,,EGP,wikidata
ECT-001,,,,,,,,,,ECT-001|ect-001,false,,EGP,wikidata
FCX-007,,,,,,,,,,FCX-007|fcx-007,false,,EGP,wikidata
ilixadencel,,,,,,,,,,ilixadencel,false,,EGP,wikidata
lifileucel,,,,,,,,,,lifileucel,false,,EGP,wikidata
MDR-101,,,,,,,,,,MDR-101|mdr-101,false,,EGP,wikidata
MB-107,,,,,,,,,,MB-107|mb-107,false,,EGP,wikidata
RP-L102,,,,,,,,,,RP-L102|rp-l102,false,,EGP,wikidata
VY-AADC,,,,,,,,,,VY-AADC|vy-aadc,false,,EGP,wikidata
RP-L201,,,,,,,,,,RP-L201|rp-l201,false,,EGP,wikidata
BRII-196/BRII-198,,,,,,,,,,BRII-196/BRII-198|brii-196/brii-198,false,,EGP,wikidata
spike-ferritin nanoparticle vaccine,,,,,,,,,,spike-ferritin nanoparticle vaccine,false,,EGP,wikidata
ChAdV68-S,,,,,,,,,,ChAdV68-S|chadv68-s,false,,EGP,wikidata
ChAdV68-S-TCE,,,,,,,,,,ChAdV68-S-TCE|chadv68-s-tce,false,,EGP,wikidata
SAM-LNP-S,,,,,,,,,,SAM-LNP-S|sam-lnp-s,false,,EGP,wikidata
SAM-LNP-S-TCE,,,,,,,,,,SAM-LNP-S-TCE|sam-lnp-s-tce,false,,EGP,wikidata
SAB-185,,,,,,,,,,SAB-185|sab-185,false,,EGP,wikidata
PUL-042,,,,,,,,,,PUL-042|pul-042,false,,EGP,wikidata
NT-I7,,,,,,,,,,NT-I7|nt-i7,false,,EGP,wikidata
remestemcel-L,,,,,,,,,,remestemcel-L|remestemcel-l,false,,EGP,wikidata
apitegromab,,,,,,,,,,apitegromab,false,,EGP,wikidata
maridebart cafraglutide,,,,,,,,,,maridebart cafraglutide,false,,EGP,wikidata
NNC9204-1706,,,,,,,,,,NNC9204-1706|nnc9204-1706,false,,EGP,wikidata
BI 1569912,,,,,,,,,,BI 1569912|bi 1569912,false,,EGP,wikidata
SEP-4199,,,,,,,,,,SEP-4199|sep-4199,false,,EGP,wikidata
Mifepristone/misoprostol,,,,,,,,,,Mifepristone/misoprostol|mifepristone/misoprostol,false,,EGP,wikidata
VK2735,,,,,,,,,,VK2735|vk2735,false,,EGP,wikidata
pemivibart,,,,,,,,,,pemivibart,false,,EGP,wikidata
nogapendekin alfa inbakicept,,,,,,,,,,nogapendekin alfa inbakicept,false,,EGP,wikidata
pegulicianine,,,,,,,,,,pegulicianine,false,,EGP,wikidata
CRYSViTA,,,,,,,,,,CRYSViTA|crysvita,false,,EGP,wikidata
Licogliflozin,,,,,,,,,,Licogliflozin|licogliflozin,false,,EGP,wikidata
Dapagliflozin/sitagliptin,,,,,,,,,,Dapagliflozin/sitagliptin|dapagliflozin/sitagliptin,false,,EGP,wikidata
Battery heated slippers,,,,,,,,,,Battery heated slippers|battery heated slippers,false,,EGP,wikidata
Dorzagliatin,,,,,,,,,,Dorzagliatin|dorzagliatin,false,,EGP,wikidata
Valiglurax,,,,,,,,,,Valiglurax|valiglurax,false,,EGP,wikidata
Omilancor,,,,,,,,,,Omilancor|omilancor,false,,EGP,wikidata
badger blood,,,,,,,,,,badger blood,false,,EGP,wikidata
urokinase,,,,,,,,,,urokinase,false,,EGP,wikidata
bulk-forming laxative,,,,,,,,,,bulk-forming laxative|A06AC,false,,EGP,wikidata
Jintan,,,,,,,,,,Jintan|jintan,false,,EGP,wikidata
carbonyl iron,,,,,,,,,,carbonyl iron,false,,EGP,wikidata
TKM-Ebola,,,,,,,,,,TKM-Ebola|tkm-ebola,false,,EGP,wikidata
Cranium humanum,,,,,,,,,,Cranium humanum|cranium humanum,false,,EGP,wikidata
compound spirit of ether,,,,,,,,,,compound spirit of ether,false,,EGP,wikidata
miotic drugs,,,,,,,,,,miotic drugs,false,,EGP,wikidata
Lorenzo's oil,,,,,,,,,,Lorenzo's oil|lorenzo's oil,false,,EGP,wikidata
human fat,,,,,,,,,,human fat,false,,EGP,wikidata
Em-eukal,,,,,,,,,,Em-eukal|em-eukal,false,,EGP,wikidata
secobarbital/brallobarbital/hydroxyzine,,,,,,,,,,secobarbital/brallobarbital/hydroxyzine,false,,EGP,wikidata
cephalic gout,,,,,,,,,,cephalic gout,false,,EGP,wikidata
red ginseng,,,,,,,,,,red ginseng,false,,EGP,wikidata
MM1,,,,,,,,,,MM1|mm1,false,,EGP,wikidata
Pepto-Bismol,,,,,,,,,,Pepto-Bismol|pepto-bismol,false,,EGP,wikidata
stem bromelain,,,,,,,,,,stem bromelain,false,,EGP,wikidata
dynepo,,,,,,,,,,dynepo,false,,EGP,wikidata
EFSH,,,,,,,,,,EFSH|efsh,false,,EGP,wikidata
human luteinizing hormone,,,,,,,,,,human luteinizing hormone,false,,EGP,wikidata
imlifidase,,,,,,,,,,imlifidase,false,,EGP,wikidata
perindopril/amlodipin,,,,,,,,,,perindopril/amlodipin,false,,EGP,wikidata
bulevirtide,,,,,,,,,,bulevirtide,false,,EGP,wikidata
crotalidae immune F(ab’)2 (equine),,,,,,,,,,crotalidae immune F(ab’)2 (equine)|crotalidae immune f(ab’)2 (equine),false,,EGP,wikidata
LY-CoV016,,,,,,,,,,LY-CoV016|ly-cov016,false,,EGP,wikidata
odesivimab,,,,,,,,,,odesivimab,false,,EGP,wikidata
maftivimab,,,,,,,,,,maftivimab,false,,EGP,wikidata
atoltivimab,,,,,,,,,,atoltivimab,false,,EGP,wikidata
hydrogen saline,,,,,,,,,,hydrogen saline,false,,EGP,wikidata
sotatercept,,,,,,,,,,sotatercept,false,,EGP,wikidata
dextriferron,,,,,,,,,,dextriferron,false,,EGP,wikidata
lirentelimab,,,,,,,,,,lirentelimab,false,,EGP,wikidata
pasotuxizumab,,,,,,,,,,pasotuxizumab,false,,EGP,wikidata
spleen extract,,,,,,,,,,spleen extract,false,,EGP,wikidata
donanemab,,,,,,,,,,donanemab,false,,EGP,wikidata
esterified estrogens/methyltestosterone,,,,,,,,,,esterified estrogens/methyltestosterone,false,,EGP,wikidata
panipenem/betamipron,,,,,,,,,,panipenem/betamipron|J01DH55,false,,EGP,wikidata
ganglionic blocker,,,,,,,,,,ganglionic blocker,false,,EGP,wikidata
fungistatic,,,,,,,,,,fungistatic,false,,EGP,wikidata
spodium,,,,,,,,,,spodium,false,,EGP,wikidata
carminative,,,,,,,,,,carminative,false,,EGP,wikidata
diclofenac etalhyaluronate,,,,,,,,,,diclofenac etalhyaluronate,false,,EGP,wikidata
atidarsagene autotemcel,,,,,,,,,,atidarsagene autotemcel,false,,EGP,wikidata
lonoctocog alfa,,,,,,,,,,lonoctocog alfa,false,,EGP,wikidata
alfimeprase,,,,,,,,,,alfimeprase,false,,EGP,wikidata
nonacog beta pegol,,,,,,,,,,nonacog beta pegol,false,,EGP,wikidata
ecogramostim,,,,,,,,,,ecogramostim,false,,EGP,wikidata
ersofermin,,,,,,,,,,ersofermin,false,,EGP,wikidata
latiglutenase,,,,,,,,,,latiglutenase,false,,EGP,wikidata
pegargiminase,,,,,,,,,,pegargiminase,false,,EGP,wikidata
Jerusalem balsam,,,,,,,,,,Jerusalem balsam|jerusalem balsam,false,,EGP,wikidata
model-informed precision dosing,,,,,,,,,,model-informed precision dosing,false,,EGP,wikidata
hypericum oil,,,,,,,,,,hypericum oil,false,,EGP,wikidata
bebtelovimab,,,,,,,,,,bebtelovimab,false,,EGP,wikidata
nirsevimab,,,,,,,,,,nirsevimab,false,,EGP,wikidata
iron isomaltoside 1000,,,,,,,,,,iron isomaltoside 1000,false,,EGP,wikidata
topical prednisolone,,,,,,,,,,topical prednisolone,false,,EGP,wikidata
abetimus sodium,,,,,,,,,,abetimus sodium,false,,EGP,wikidata
vutrisiran sodium,,,,,,,,,,vutrisiran sodium,false,,EGP,wikidata
LACTIN-V,,,,,,,,,,LACTIN-V|lactin-v,false,,EGP,wikidata
laureth,,,,,,,,,,laureth,false,,EGP,wikidata
Venvanse,,,,,,,,,,Venvanse|venvanse,false,,EGP,wikidata
mucosal protective agent,,,,,,,,,,mucosal protective agent,false,,EGP,wikidata
Nin Jiom Pei Pa Koa,,,,,,,,,,Nin Jiom Pei Pa Koa|nin jiom pei pa koa,false,,EGP,wikidata
Dakin's solution,,,,,,,,,,Dakin's solution|dakin's solution,false,,EGP,wikidata
Tylenol,,,,,,,,,,Tylenol|tylenol,false,,EGP,wikidata
CroFab,,,,,,,,,,CroFab|crofab,false,,EGP,wikidata
sulfonated phenolics/sulfuric acid,,,,,,,,,,sulfonated phenolics/sulfuric acid,false,,EGP,wikidata
Dz13,,,,,,,,,,Dz13|dz13,false,,EGP,wikidata
efonidipine,,,,,,,,,,efonidipine,false,,EGP,wikidata
enamel matrix derivative,,,,,,,,,,enamel matrix derivative,false,,EGP,wikidata
equithesin,,,,,,,,,,equithesin,false,,EGP,wikidata
ethinylestradiol/norethisterone acetate,,,,,,,,,,ethinylestradiol/norethisterone acetate,false,,EGP,wikidata
Excedrin,,,,,,,,,,Excedrin|excedrin,false,,EGP,wikidata
Fosfomycin/tobramycin,,,,,,,,,,Fosfomycin/tobramycin|fosfomycin/tobramycin,false,,EGP,wikidata
GI cocktail,,,,,,,,,,GI cocktail|gi cocktail,false,,EGP,wikidata
Luteal hormone,,,,,,,,,,Luteal hormone|luteal hormone,false,,EGP,wikidata
Copper cathode,,,,,,,,,,Copper cathode|copper cathode,false,,EGP,wikidata
copper ingots,,,,,,,,,,copper ingots,false,,EGP,wikidata
Raptin,,,,,,,,,,Raptin|raptin,false,,EGP,wikidata
quinupristin/dalfopristin,,,,,,,,,,quinupristin/dalfopristin|J01FG02,false,,EGP,wikidata
sclerosing agent,,,,,,,,,,sclerosing agent|C05BB,false,,EGP,wikidata
orgotein,,,,,,,,,,orgotein|M01AX14,false,,EGP,wikidata
vasoprotective,,,,,,,,,,vasoprotective|C05,false,,EGP,wikidata
glybera,,,,,,,,,,glybera|C10AX10,false,,EGP,wikidata
muplestim,,,,,,,,,,muplestim,false,,EGP,wikidata
nerinetide,,,,,,,,,,nerinetide,false,,EGP,wikidata
somatosalm,,,,,,,,,,somatosalm,false,,EGP,wikidata
egaptivon pegol,,,,,,,,,,egaptivon pegol,false,,EGP,wikidata
butirosin sulfate,,,,,,,,,,butirosin sulfate,false,,EGP,wikidata
cilmostim,,,,,,,,,,cilmostim,false,,EGP,wikidata
JI-38,,,,,,,,,,JI-38|ji-38,false,,EGP,wikidata
pegnartograstim,,,,,,,,,,pegnartograstim,false,,EGP,wikidata
Gangaria de Flush,,,,,,,,,,Gangaria de Flush|gangaria de flush,false,,EGP,wikidata
DA-EPOCH-R,,,,,,,,,,DA-EPOCH-R|da-epoch-r,false,,EGP,wikidata
oxycodone/naloxone,,,,,,,,,,oxycodone/naloxone,false,,EGP,wikidata
Spasmofen,,,,,,,,,,Spasmofen|spasmofen,false,,EGP,wikidata
amitriptyline/chlordiazepoxide,,,,,,,,,,amitriptyline/chlordiazepoxide,false,,EGP,wikidata
calixcoca,,,,,,,,,,calixcoca,false,,EGP,wikidata
cresomycin,,,,,,,,,,cresomycin,false,,EGP,wikidata
Taren,,,,,,,,,,Taren|taren,false,,EGP,wikidata
Taletrectinib,,,,,,,,,,Taletrectinib|taletrectinib,false,,EGP,wikidata
Adem Sari,,,,,,,,,,Adem Sari|adem sari,false,,EGP,wikidata
Santaimide,,,,,,,,,,Santaimide|santaimide,false,,EGP,wikidata
Mood Enhancer,,,,,,,,,,Mood Enhancer|mood enhancer,false,,EGP,wikidata
Donidalorsen,,,,,,,,,,Donidalorsen|donidalorsen,false,,EGP,wikidata
Fitusiran,,,,,,,,,,Fitusiran|fitusiran,false,,EGP,wikidata
ADTL-SA1215,,,,,,,,,,ADTL-SA1215|adtl-sa1215,false,,EGP,wikidata
2-APQC,,,,,,,,,,2-APQC|2-apqc,false,,EGP,wikidata
Relfovetmab,,,,,,,,,,Relfovetmab|relfovetmab,false,,EGP,wikidata
Zerlasiran,,,,,,,,,,Zerlasiran|zerlasiran,false,,EGP,wikidata
Muvalaplin,,,,,,,,,,Muvalaplin|muvalaplin,false,,EGP,wikidata
VLX1570,,,,,,,,,,VLX1570|vlx1570,false,,EGP,wikidata
Nerandomilast,,,,,,,,,,Nerandomilast|nerandomilast,false,,EGP,wikidata
daraxonrasib,,,,,,,,,,daraxonrasib,false,,EGP,wikidata
Creative Biolabs Hygromycin B. Vero cells,,,,,,,,,,Creative Biolabs Hygromycin B. Vero cells|creative biolabs hygromycin b. vero cells,false,,EGP,wikidata
Bromotomscaline,,,,,,,,,,Bromotomscaline|bromotomscaline,false,,EGP,wikidata
Bromojimscaline,,,,,,,,,,Bromojimscaline|bromojimscaline,false,,EGP,wikidata
Burdock Blood Bitters,,,,,,,,,,Burdock Blood Bitters|burdock blood bitters,false,,EGP,wikidata
Farabursen,,,,,,,,,,Farabursen|farabursen,false,,EGP,wikidata
AUT-00063,,,,,,,,,,AUT-00063|aut-00063,false,,EGP,wikidata
Seliforant,,,,,,,,,,Seliforant|seliforant,false,,EGP,wikidata
Padnarsertib,,,,,,,,,,Padnarsertib|padnarsertib,false,,EGP,wikidata
Veramon,,,,,,,,,,Veramon|veramon,false,,EGP,wikidata
Glaxo Smithkline  Pharmaceutical  Nigeria Ltd,,,,,,,,,,Glaxo Smithkline  Pharmaceutical  Nigeria Ltd|glaxo smithkline  pharmaceutical  nigeria ltd,false,,EGP,wikidata
